SS,Site,Depth,Depth,Tide,Tide
SS,Site,Min,Max,Min,Max
N-06.2,0002,0.3,3.0,-1.88,2.26
N-06.2,0003,0.2,2.8,-1.88,2.20
N-06.2,0004,1.6,4.0,-1.88,2.20
N-06.2,0005,1.4,4.0,-1.88,2.26
N-06.2,0006,0.4,3.1,-1.88,2.20
N-06.2,0009,1.3,3.9,-1.99,2.32
N-06.2,0010,1.2,3.4,-1.99,2.32
N-06.2,0011,0.2,3.5,-1.99,2.32
N-06.2,0012,1.8,4.1,-1.99,2.32
N-06.2,0013,0.7,3.1,-1.99,2.32
N-06.2,0014,1.9,4.0,-1.99,2.32
N-06.2,0015,1.0,2.8,-1.99,2.32
N-06.2,0016,1.8,4.0,-1.99,2.32
N-06.2,0017,0.9,3.0,-1.99,2.32
N-06.2,0018,1.5,3.6,-1.99,2.32
N-06.2.1,0009,1.3,4.0,-1.99,2.32
N-06.2.1,0010,1.2,3.4,-1.99,2.32
N-06.2.1,0011,0.2,3.5,-1.99,2.32
N-06.2.1,0012,1.8,4.4,-1.99,2.32
N-06.2.1,0013,0.7,3.1,-1.99,2.32
N-06.2.1,0014,1.9,4.2,-1.99,2.32
N-06.2.1,0015,1.0,3.3,-1.99,2.32
N-06.2.1,0016,1.4,4.0,-1.99,2.32
N-06.2.1,0017,0.9,3.0,-1.99,2.32
N-06.2.1,0018,1.3,3.6,-1.99,2.32
N-06.2.1,0030,1.4,2.6,-1.94,2.21
N-06.2.1,0031,1.4,2.7,-1.94,2.21
N-06.2.2,0001_ZN30C,1.3,4.0,-1.88,2.26
N-06.2.2,0002_ZN30C,0.3,3.0,-1.88,2.26
N-06.2.2,0003,0.2,2.8,-1.88,2.26
N-06.2.2,0004,1.4,4.0,-1.88,2.26
N-06.2.2,0005,1.4,4.0,-1.88,2.26
N-06.2.2,0006,0.4,3.3,-1.88,2.26
N-06.2.2,0007,0.7,2.9,-1.88,2.26
N-06.2.2,0008,1.7,4.5,-1.88,2.26
N-06.3,0001_ZN31A,0.5,4.4,-1.79,2.15
N-06.3,0001_ZN31A,0.5,4.4,-1.79,2.15
N-06.3,0001_ZN32,1.0,3.3,-1.79,2.09
N-06.3,0002_ZN31A,1.2,4.0,-1.79,2.15
N-06.3,0002_ZN31A,1.2,4.0,-1.79,2.15
N-06.3,0002_ZN32,1.8,4.0,-1.79,2.09
N-06.3,0003_ZN31A,0.8,4.7,-1.79,2.15
N-06.3,0003_ZN32,1.0,3.2,-1.79,2.09
N-06.3,0004_ZN31A,0.9,4.2,-1.79,2.15
N-06.3,0004_ZN32,1.6,3.7,-1.79,2.09
N-06.3,0005_ZN31A,0.6,4.8,-1.79,2.15
N-06.3,0005_ZN32,0.7,3.0,-1.79,2.15
N-06.3,0006_ZN31A,0.9,4.9,-1.79,2.15
N-06.3,0006_ZN32,1.4,4.0,-1.79,2.09
N-06.3,0007_ZN31,0.7,2.8,-1.79,2.09
N-06.3,0007_ZN31A,0.4,4.4,-1.79,2.15
N-06.3,0007_ZN31A,0.4,4.4,-1.79,2.15
N-06.3,0007_ZN32,0.4,2.5,-1.79,2.09
N-06.3,0008_ZN31,1.8,4.5,-1.79,2.09
N-06.3,0008_ZN31A,0.8,4.8,-1.79,2.15
N-06.3,0008_ZN31A,0.8,4.8,-1.79,2.15
N-06.3,0008_ZN32,1.5,3.7,-1.79,2.09
N-06.3,0009_ZN31,0.8,3.2,-1.79,2.09
N-06.3,0009_ZN31A,0.6,4.3,-1.79,2.15
N-06.3,0009_ZN31A,0.6,4.3,-1.79,2.15
N-06.3,0009_ZN32,0.6,3.0,-1.79,2.15
N-06.3,0010_ZN31,1.3,4.0,-1.79,2.15
N-06.3,0010_ZN31A,0.9,4.0,-1.79,2.15
N-06.3,0010_ZN32,1.4,3.5,-1.79,2.09
N-06.3,0011_ZN31,0.6,3.9,-1.79,2.09
N-06.3,0011_ZN31A,0.6,4.7,-1.79,2.15
N-06.3,0012_ZN31,1.8,4.4,-1.79,2.09
N-06.3,0012_ZN31A,1.1,4.4,-1.79,2.15
N-06.3,0013_ZN31A_R,0.6,3.1,-1.79,2.15
N-06.3,0013_ZN31A_R,0.6,3.1,-1.79,2.15
N-06.3,0014_R,0.7,3.6,-1.79,2.15
N-06.3,0015,0.4,2.7,-1.77,2.15
N-06.3,0016,1.6,4.1,-1.77,2.15
N-06.3,0017,1.2,3.5,-1.75,2.15
N-06.3,0018,0.7,2.9,-1.71,2.10
N-07,0011,2.0,2.5,-1.74,2.15
N-08.1.2,0001,1.1,34.7,-1.80,2.21
N-08.1.2,0002,0.9,18.9,-1.80,2.21
N-08.1.2,0003,2.0,25.0,-1.80,2.21
N-08.1.2,0004,2.3,5.0,-1.80,2.21
N-08.1.2,0005,1.7,28.7,-1.80,2.21
N-08.1.2,0006,0.6,15.0,-1.80,2.21
N-08.1.2,0007,1.1,17.0,-1.80,2.21
N-08.1.2,0008,1.0,6.2,-1.80,2.21
N-08.1.2,0016_R,0.1,0.6,-1.76,2.18
N-08.1.2,0017_R,0.1,0.3,-1.76,2.18
N-08.1.2,0019,56.8,65.8,-1.76,2.18
N-08.1.3,0009,0.8,3.7,-1.83,2.19
N-08.1.3,0009,0.8,3.7,-1.83,2.19
N-08.1.3,0010,0.5,5.0,-1.83,2.19
N-08.1.3,0011,0.7,6.3,-1.83,2.19
N-08.1.3,0012_R,2.7,77.5,-1.83,2.19
N-08.1.3,0013_R,5.0,79.0,-1.83,2.19
N-08.1.3,0014,1.5,5.0,-1.83,2.19
N-08.1.3,0015,0.3,2.8,-1.83,2.19
N-08.1.3,0018_R,0.1,1.1,-1.75,2.17
N-08.2.1,0001_R,3.3,85.0,-1.84,2.19
N-08.2.1,0002,2.1,17.7,-1.84,2.19
N-08.2.1,0003,1.9,33.0,-1.84,2.19
N-08.2.1,0004,1.6,44.0,-1.84,2.19
N-08.2.1,0005,0.9,8.7,-1.84,2.19
N-08.2.1,0006,2.9,31.8,-1.79,2.19
N-08.2.2,0007,1.3,4.6,-1.78,2.19
N-08.2.2,0008,0.4,2.9,-1.78,2.19
N-08.2.2,0009,1.4,3.5,-1.78,2.19
N-08.2.2,0010,0.5,4.9,-1.78,2.19
N-08.2.2,0011,1.2,4.9,-1.78,2.19
N-08.2.2,0012,0.6,3.2,-1.78,2.19
N-08.2.2,0013,2.0,11.2,-1.78,2.19
N-08.2.2,0014,1.6,4.5,-1.78,2.19
N-08.2.2,0015,4.7,8.8,-1.78,2.19
N-08.2.2,0016,43.3,55.3,-1.78,2.19
N-08.2.2,0017,2.0,6.8,-1.78,2.19
N-08.2.2,0018,5.9,8.7,-1.78,2.19
N-08.2.2,0019,6.5,20.0,-1.78,2.19
N-08.2.2,0020,7.1,37.6,-1.78,2.19
N-08.2.2,0021_R,0.0,0.5,-1.74,2.16
N-08.2.2,0022_R,0.0,4.9,-1.74,2.16
N-08.3,0001,5.0,60.9,-1.75,2.15
N-08.3,0002,5.0,38.4,-1.75,2.15
N-08.3,0003,2.7,24.7,-1.75,2.15
N-08.3,0004,2.8,20.6,-1.75,2.15
N-08.3,0005,2.2,30.0,-1.75,2.15
N-08.3,0006,2.8,16.8,-1.75,2.15
N-08.3,0006,2.8,16.8,-1.75,2.15
N-08.3,0007,1.1,5.0,-1.75,2.15
N-08.3,0008,0.7,2.4,-1.75,2.15
N-08.3,0009,0.6,4.2,-1.75,2.15
N-08.3,0010,0.6,4.4,-1.75,2.15
N-08.3,0011_R,4.0,14.7,-1.75,2.15
N-08.3,0012,5.0,10.7,-1.75,2.15
N-08.3,0013,0.6,2.1,-1.75,2.15
N-08.3,0014,1.8,3.8,-1.75,2.15
N-08.3,0015,1.3,2.7,-1.75,2.15
N-08.3,0016,1.1,4.9,-1.75,2.15
N-08.3,0017,1.6,3.0,-1.75,2.15
N-08.3,0018,1.4,5.1,-1.75,2.15
N-08.3,0019,5.0,10.0,-1.75,2.15
N-08.3,0020,1.5,8.1,-1.75,2.15
N-08.3,0021_R,0.3,1.0,-1.51,1.89
N-08.3,0022_R,0.2,2.0,-1.66,2.04
N-08.3,0023_R,0.2,0.2,-1.26,1.53
N-09.2,0001_R,5.0,9.0,-1.57,2.04
N-09.2,0002,2.0,4.7,-1.57,2.04
N-09.2,0003_R,4.7,9.5,-1.57,2.04
N-09.2,0004,1.2,4.5,-1.57,2.04
N-09.2,0005,2.6,5.0,-1.57,2.04
N-09.2,0006,0.7,2.8,-1.57,2.04
N-09.2,0007,0.9,6.5,-1.57,2.04
N-09.2,0008,1.1,5.2,-1.57,2.04
N-09.2,0009,1.1,3.2,-1.57,2.04
N-09.2,0010,0.7,3.9,-1.57,2.04
N-09.2,0011,0.9,4.3,-1.57,2.04
N-09.2,0012,1.4,4.8,-1.57,2.04
N-09.2,0013,1.0,5.3,-1.57,2.04
N-09.2,0014,0.5,5.0,-1.57,2.04
N-09.2,0015,3.5,5.8,-1.57,2.04
N-09.2,0016,1.8,5.0,-1.57,2.04
N-09.2,0017,0.5,2.7,-1.57,2.04
N-09.2,0018,0.8,2.6,-1.57,2.04
N-09.2,0019,2.5,5.5,-1.57,2.04
N-09.2,0020,1.1,3.7,-1.57,2.04
N-09.2,0021_R,0.3,2.3,-1.33,1.68
N-09.2,0022_R,0.1,0.4,-1.31,1.57
N-09.2,0024_R,0.1,1.8,-1.33,1.68
N-09.2,0026_R,0.1,2.1,-1.33,1.68
N-11.1.1,0001,0.9,2.3,-1.52,1.77
N-11.1.1,0002,0.9,2.6,-1.52,1.77
N-11.1.1,0003,0.6,2.1,-1.52,1.77
N-11.1.1,0004,0.5,2.7,-1.52,1.77
N-11.1.1,0005,0.5,4.2,-1.52,1.77
N-11.1.1,0005,0.5,4.2,-1.52,1.77
N-11.1.1,0006,2.7,7.0,-1.52,1.77
N-11.1.1,0007,0.8,3.1,-1.52,1.77
N-11.1.1,0007,0.8,3.1,-1.52,1.77
N-11.1.1,0008,2.4,5.0,-1.52,1.77
N-11.1.1,0009,0.5,4.6,-1.52,1.77
N-11.1.1,0009,0.5,4.6,-1.52,1.77
N-11.1.1,0010,2.5,5.3,-1.52,1.77
N-11.1.1,0011,1.1,2.7,-1.36,1.74
N-11.1.1,0012,3.1,6.7,-1.36,1.75
N-11.1.1,0013,0.5,1.7,-1.33,1.74
N-11.1.1,0013,0.5,1.7,-1.33,1.74
N-11.1.1,0014,0.8,2.3,-1.33,1.74
N-11.1.3.2,0033_R,0.2,2.0,-1.48,1.80
N-11.1.3.2,0038,0.8,4.3,-1.48,1.80
N-11.1.3.2,0039,0.6,5.0,-1.48,1.80
N-11.1.3.2,0041_R,2.0,5.1,-1.48,1.80
N-11.1.3.2,0043_R,1.1,6.0,-1.48,1.80
N-11.1.3.2,0044,1.8,6.2,-1.48,1.80
N-11.1.4,0001,0.7,2.4,-1.50,1.80
N-11.1.4,0003,0.4,2.3,-1.50,1.80
N-11.1.4,0004,0.4,2.3,-1.50,1.80
N-11.1.4,0005,0.2,2.0,-1.50,1.80
N-11.1.4,0006_R,10.2,13.9,-1.34,1.73
N-11.1.4,0013,0.4,1.8,-1.50,1.80
N-11.1.4,0014,0.4,1.8,-1.50,1.80
N-11.1.4,0021,0.3,2.1,-1.50,1.80
N-11.1.4,0022,0.9,2.3,-1.50,1.80
N-11.1.4,0027,0.5,4.2,-1.50,1.80
N-11.1.4,0029,2.2,5.4,-1.50,1.80
N-11.1.4,0031,1.1,3.6,-1.50,1.80
N-11.1.4,0035,1.4,4.5,-1.47,1.80
N-11.1.4,0045,0.8,4.7,-1.50,1.80
N-11.1.4,0046,0.7,2.4,-1.50,1.80
N-11.1.4,0047,3.5,7.5,-1.34,1.73
N-11.1.4,0048,0.7,2.5,-1.34,1.72
N-11.3,0001,1.0,39.0,-1.47,1.79
N-11.3,0002,1.0,2.5,-1.47,1.79
N-11.3,0003,0.6,3.0,-1.47,1.79
N-11.3,0004,1.0,2.6,-1.47,1.79
N-11.3,0005,0.4,2.0,-1.47,1.79
N-11.3,0006,0.5,6.0,-1.47,1.79
N-11.3,0007,0.7,2.3,-1.47,1.79
N-11.3,0008,0.6,3.0,-1.47,1.79
N-11.3,0009,1.0,4.0,-1.47,1.79
N-11.3,0010,1.0,7.0,-1.47,1.79
N-11.3,0011,1.0,14.5,-1.47,1.79
N-11.3,0012,1.0,3.9,-1.47,1.79
N-11.3,0013,1.0,3.0,-1.47,1.79
N-11.3,0014,0.8,2.3,-1.47,1.79
N-11.3,0015,1.0,26.0,-1.47,1.79
N-12.1,0001,9.2,12.5,-1.36,1.75
N-12.1,0002,1.5,3.1,-1.36,1.75
N-12.1,0003,0.6,2.7,-1.36,1.75
N-12.1,0004,6.7,8.6,-1.36,1.75
N-12.1,0005,1.2,12.7,-1.36,1.75
N-12.1,0006,8.0,10.5,-1.36,1.75
N-12.1,0007,1.7,3.9,-1.36,1.75
N-12.1,0008,3.2,5.3,-1.36,1.75
N-12.1,0009,1.8,8.7,-1.36,1.75
N-12.1,0010,3.5,6.0,-1.36,1.75
N-12.1,0011,2.1,4.8,-1.36,1.75
N-12.1,0012,1.6,2.5,-1.36,1.75
N-12.1,0013,0.5,1.5,-1.36,1.75
N-12.1,0014,1.0,2.6,-1.36,1.75
N-12.1,0015,0.9,2.0,-1.36,1.75
N-12.1,0016,2.1,3.3,-1.36,1.75
N-12.1,0017,2.0,3.6,-1.36,1.75
N-12.1,0018,1.9,5.6,-1.36,1.75
N-12.1,0019,2.1,5.8,-1.36,1.75
N-12.1,0020,0.7,2.4,-1.36,1.75
N-12.1,0021,0.9,2.0,-1.36,1.75
N-12.1,0022,1.0,2.0,-1.36,1.75
N-12.1,0023,1.4,3.2,-1.36,1.75
N-12.1,0024,2.5,5.0,-1.36,1.75
N-12.1,0025,1.0,3.3,-1.36,1.75
N-13.1.1,0001,0.5,3.8,-1.45,1.77
N-13.1.1,0002,0.6,3.0,-1.45,1.77
N-13.1.1,0003,1.5,5.3,-1.45,1.77
N-13.1.1,0004,0.7,2.6,-1.45,1.77
N-13.1.1,0005,0.6,16.0,-1.45,1.77
N-13.1.1,0006,0.6,5.1,-1.45,1.77
N-13.1.1,0007,0.9,2.8,-1.45,1.77
N-13.1.1,0008,0.8,3.1,-1.45,1.77
N-13.1.1,0009,1.4,3.7,-1.45,1.77
N-13.1.1,0010_R,1.5,4.2,-1.45,1.77
N-13.1.1,0011,1.4,4.5,-1.45,1.77
N-13.1.1,0012_R,0.3,5.0,-1.45,1.77
N-13.1.1,0013,1.5,9.0,-1.45,1.77
N-13.1.1,0014,0.7,4.3,-1.45,1.77
N-13.1.1,0015,0.5,4.5,-1.45,1.77
N-13.1.1,0016_R,0.3,0.3,-1.14,1.45
N-13.1.1,0017_R,0.3,0.6,-1.14,1.45
N-14.4.2E,0001,5.0,18.3,-1.40,1.67
N-14.4.2E,0002_R,0.5,5.4,-1.40,1.67
N-14.4.2E,0003,5.0,13.0,-1.40,1.67
N-14.4.2E,0004,2.7,7.0,-1.40,1.67
N-14.4.2E,0005,5.0,16.9,-1.40,1.67
N-14.4.2E,0006,2.7,5.7,-1.40,1.67
N-14.4.2E,0007,3.3,11.7,-1.40,1.67
N-14.4.2E,0008,3.4,8.2,-1.40,1.67
N-14.4.2E,0008,3.4,8.2,-1.40,1.67
N-14.4.2E,0009_R,3.3,25.6,-1.40,1.67
N-14.4.2E,0010,5.0,27.0,-1.40,1.62
N-14.4.2E,0011,28.2,49.6,-1.33,1.58
N-15.1.1,0001_R,0.8,11.1,-1.38,1.70
N-15.1.1,0002,1.5,4.5,-1.38,1.70
N-15.1.1,0003_R,0.8,2.6,-1.38,1.70
N-15.1.1,0004_R,0.6,2.8,-1.38,1.70
N-15.1.1,0005_R,0.5,2.1,-1.38,1.70
N-15.1.1,0006,0.3,2.0,-1.38,1.70
N-15.1.1,0007,0.6,2.1,-1.38,1.70
N-15.1.1,0008,0.3,2.0,-1.38,1.70
N-15.1.1,0009,0.3,2.1,-1.38,1.70
N-15.1.1,0010,0.2,1.6,-1.38,1.70
N-15.1.2,0001,1.3,6.7,-1.24,1.65
N-15.1.2,0002,2.1,5.0,-1.24,1.65
N-15.1.2,0003,2.0,4.2,-1.24,1.65
N-15.1.2,0004,1.7,4.0,-1.24,1.65
N-15.1.2,0005,1.7,3.9,-1.24,1.65
N-15.1.2,0006,3.4,5.7,-1.24,1.65
N-15.1.2,0007,2.6,11.3,-1.24,1.65
N-15.1.2,0008,1.7,2.7,-1.24,1.65
N-15.1.2,0009,2.9,8.2,-1.24,1.65
N-15.1.2,0010,6.3,9.7,-1.24,1.65
N-15.1.2,0011,5.3,7.0,-1.24,1.65
N-15.1.2,0012,3.0,7.1,-1.24,1.65
N-15.1.2,0013,3.0,3.9,-1.24,1.65
N-15.1.2,0014,4.5,6.6,-1.24,1.65
N-15.1.2,0015,0.8,2.7,-1.24,1.65
N-15.1.2,0016,4.7,7.9,-1.24,1.65
N-15.1.2,0017,14.9,15.3,-1.23,1.63
N-15.1.2,0018,13.8,14.3,-1.23,1.63
N-15.2,0001,0.8,2.5,-1.20,1.61
N-15.2,0002,1.2,2.7,-1.20,1.61
N-15.2,0003,4.9,10.2,-1.20,1.61
N-15.2,0004,11.2,14.0,-1.20,1.61
N-15.2,0005,9.8,12.1,-1.20,1.61
N-15.2,0006,3.8,5.2,-1.20,1.61
N-15.2,0007,6.6,8.3,-1.20,1.61
N-15.2,0008,3.8,7.7,-1.20,1.61
N-15.2,0009,4.1,5.8,-1.20,1.61
N-15.2,0010,3.6,5.2,-1.20,1.61
N-15.2,0011,5.2,7.1,-1.20,1.61
N-15.2,0012,9.2,13.8,-1.20,1.61
N-16.1.1,0001,16.3,18.9,-1.18,1.60
N-16.1.1,0002,17.4,21.7,-1.18,1.60
N-16.1.1,0003,21.7,26.5,-1.18,1.60
N-16.1.1,0004,25.5,28.4,-1.18,1.60
N-16.1.1,0005,20.0,24.2,-1.18,1.60
N-16.1.1,0006,15.8,17.8,-1.18,1.60
N-16.1.1,0007,16.8,20.1,-1.18,1.60
N-16.1.1,0008,17.5,19.5,-1.18,1.60
N-16.1.1,0009,18.2,20.7,-1.18,1.60
N-16.1.1,0010,19.3,21.6,-1.18,1.60
N-16.1.1,0011,21.5,24.4,-1.18,1.60
N-16.1.1,0012,21.0,23.2,-1.18,1.60
N-16.1.1,0013,16.4,22.9,-1.18,1.60
N-16.1.1,0014,20.8,23.7,-1.18,1.60
N-16.1.1,0015,20.1,22.7,-1.18,1.60
N-16.1.1,0016,18.5,22.7,-1.18,1.60
N-16.1.1,0017,16.7,19.4,-1.18,1.60
N-16.1.1,0018,15.9,18.7,-1.18,1.60
N-16.1.1,0019,13.5,16.9,-1.18,1.60
N-16.1.1,0020,11.7,13.6,-1.18,1.60
N-16.1.1,0021,6.5,14.2,-1.18,1.60
N-16.1.1,0022,3.5,7.4,-1.18,1.60
N-16.1.1,0023,3.1,9.3,-1.18,1.60
N-16.1.1,0024,3.7,5.7,-1.18,1.60
N-16.1.1,0025,4.0,8.8,-1.18,1.60
N-16.1.1,0026,1.0,4.2,-1.18,1.60
N-16.1.1,0027,4.8,7.6,-1.18,1.60
N-16.1.1,0028,3.3,5.5,-1.18,1.60
N-16.1.1,0029,6.4,7.1,-1.00,1.30
N-16.4,0101,5.0,100.0,-1.24,1.47
N-16.4,0102,5.0,100.0,-1.24,1.47
N-16.4,0103,5.0,100.0,-1.24,1.47
N-16.4,0104,5.0,100.0,-1.24,1.47
N-16.4,0105,5.0,100.0,-1.24,1.47
N-16.4,0106,5.0,100.0,-1.24,1.47
N-16.4,0107,5.0,100.0,-1.24,1.47
N-16.4,0108,5.0,100.0,-1.24,1.47
N-16.4,0109,5.0,100.0,-1.24,1.47
N-16.4,0110,5.0,100.0,-1.24,1.47
N-17.1.2,0001_R,1.3,22.1,-1.16,1.46
N-17.1.2,0002,0.3,3.5,-1.16,1.46
N-17.1.2,0003,0.4,2.0,-1.16,1.46
N-17.1.2,0004,0.2,1.5,-1.16,1.46
N-17.1.2,0005,0.2,2.9,-1.16,1.46
N-17.1.2,0005,0.2,2.9,-1.16,1.46
N-17.1.2,0006,0.5,5.9,-1.16,1.46
N-17.1.2,0007,0.8,5.0,-1.16,1.46
N-17.1.2,0008,0.3,3.9,-1.16,1.46
N-17.1.2,0009,0.3,2.9,-1.16,1.46
N-17.1.2,0010,0.4,2.3,-1.16,1.46
N-17.1.2,0011,0.4,2.9,-1.16,1.46
N-17.1.2,0012,0.3,2.2,-1.16,1.46
N-17.1.2,0013,0.5,3.9,-1.16,1.46
N-17.1.2,0014_R,0.2,0.6,-1.11,1.46
N-17.1.2,0015,0.1,1.2,-1.11,1.46
N-17.1.2,0015,0.1,1.2,-1.11,1.46
N-17.1.2,0016_R,0.3,1.8,-1.09,1.40
N-18.1,0001,1.6,2.7,-0.85,1.07
N-18.1,0002,0.3,2.6,-0.85,1.07
N-18.1,0003,2.3,5.0,-0.85,1.07
N-18.1,0004,1.0,3.3,-0.85,1.07
N-18.1,0005,3.8,5.0,-0.85,1.07
N-18.1,0006,1.0,3.2,-0.85,1.07
N-18.1,0007,4.0,5.0,-0.85,1.07
N-18.1,0008,0.5,3.7,-0.85,1.07
N-18.1,0009,3.5,5.0,-0.85,1.07
N-18.1,0010,0.6,5.0,-0.85,1.07
N-18.1,0011,1.0,5.0,-0.85,1.07
N-18.1,0012,1.3,3.3,-0.85,1.07
N-18.1,0013,4.7,5.3,-0.85,1.07
N-18.1,0014,0.7,5.0,-0.85,1.07
N-18.1,0015,2.0,5.0,-0.85,1.07
N-18.2,0001,0.9,2.0,-0.95,1.09
N-18.2,0002,2.0,3.0,-0.95,1.09
N-18.2,0003,2.1,3.4,-0.95,1.09
N-18.2,0004,2.0,3.3,-0.95,1.09
N-18.2,0005,1.4,2.5,-0.95,1.09
N-18.2,0006,1.9,2.9,-0.95,1.09
N-18.2,0007,2.0,3.0,-0.95,1.09
N-18.2,0008,1.4,3.6,-0.95,1.09
N-18.2,0009,1.8,3.8,-0.95,1.09
N-18.2,0010,1.4,5.0,-0.95,1.09
N-18.3,0030,2.1,7.8,-0.87,1.22
N-18.3,0031,2.3,7.0,-0.87,1.22
N-18.3,0032,2.0,4.6,-0.87,1.22
N-18.3,0033,3.8,8.6,-0.87,1.22
N-18.3,0034,4.3,22.0,-0.87,1.22
N-18.3.1,0002,0.6,2.5,-0.96,1.30
N-18.3.1,0014,0.3,1.9,-0.91,1.25
N-18.3.1,0015,0.3,1.5,-0.91,1.25
N-18.3.1,0016,0.4,1.6,-0.91,1.25
N-18.3.1,0017,0.3,1.5,-0.91,1.25
N-18.3.1,0018,0.3,1.3,-0.91,1.25
N-18.3.1,0027,18.2,26.0,-0.91,1.25
N-18.3.1,0028,20.0,23.5,-0.91,1.25
N-18.3.1,0029,1.0,13.5,-0.91,1.25
N-18.3.1,0035,0.3,3.1,-0.91,1.25
N-18.3.1,0038,0.3,1.6,-0.91,1.25
N-18.3.1,0039,0.7,4.0,-0.91,1.25
N-18.3.1,0042,1.3,13.0,-0.89,1.20
N-18.3.1,0043,1.3,13.1,-0.89,1.20
N-18.3.2,0021,0.5,2.8,-0.91,1.25
N-18.3.2,0022,0.3,1.6,-0.91,1.25
N-18.3.2,0023,0.9,21.5,-0.91,1.25
N-18.3.2,0024,1.8,37.7,-0.91,1.25
N-18.3.2,0025,20.0,33.0,-0.91,1.25
N-18.3.2,0026,0.6,15.0,-0.91,1.25
N-18.3.2,0040,0.4,3.1,-0.91,1.25
N-18.3.2,0041,1.0,3.9,-0.91,1.25
N-18.3.3,0001,0.6,2.1,-0.96,1.30
N-18.3.3,0019,0.3,1.7,-0.91,1.25
N-18.3.3,0020,0.2,1.8,-0.91,1.25
N-18.3.3,0044,1.0,5.3,-0.89,1.20
N-18.3.3,0045_R,0.4,2.9,-0.89,1.20
N-18.3.3,0046_R,0.3,1.9,-0.89,1.20
N-18.4,0003,0.3,1.9,-0.96,1.32
N-18.4,0003,0.3,1.9,-0.96,1.32
N-18.4,0004,0.4,2.1,-0.96,1.30
N-18.4,0005,0.3,2.3,-0.96,1.30
N-18.4,0006,0.1,2.1,-0.96,1.32
N-18.4,0006,0.1,2.1,-0.96,1.32
N-18.4,0007,0.3,2.0,-0.96,1.32
N-18.4,0008,0.1,2.0,-0.96,1.32
N-18.4,0008,0.1,2.0,-0.96,1.32
N-18.4,0009,0.3,3.0,-0.96,1.30
N-18.4,0010,0.3,3.1,-0.96,1.32
N-18.4,0010,0.3,3.1,-0.96,1.32
N-18.4,0011,0.7,7.2,-0.96,1.32
N-18.4,0012,0.8,3.3,-0.96,1.32
N-18.4,0012,0.8,3.3,-0.96,1.32
N-18.4,0013,1.0,5.6,-0.96,1.30
N-18.4,0036,1.9,3.7,-0.94,1.32
N-18.4,0037,0.6,3.8,-0.94,1.32
N-18.4,0037,0.6,3.8,-0.94,1.32
N-18.4,0047_R,0.2,0.6,-0.91,1.25
N-18.4,0048,3.1,3.7,-0.94,1.32
N-18.5.1,0036,0.6,2.4,-0.94,1.31
N-18.5.1,0037,4.0,5.9,-0.94,1.31
N-18.5.1,0038,1.2,5.5,-0.94,1.31
N-18.5.1,0039,3.4,5.7,-0.94,1.31
N-18.5.1,0040,1.5,4.6,-0.94,1.31
N-18.5.2,0026,2.6,5.5,-0.93,1.23
N-18.5.2,0027,0.9,4.0,-0.93,1.23
N-18.5.2,0028,0.7,3.6,-0.93,1.23
N-18.5.2,0029,0.7,3.0,-0.93,1.23
N-18.5.2,0030,0.7,3.0,-0.93,1.23
N-18.5.2,0031,0.2,2.8,-0.91,1.23
N-18.5.2,0032,1.3,4.8,-0.93,1.23
N-18.5.2,0033,1.7,4.0,-0.93,1.23
N-18.5.2,0034,1.6,3.9,-0.93,1.23
N-18.5.2,0035,0.8,2.6,-0.93,1.23
N-18.5.2,0042_R,5.3,8.5,-0.93,1.19
N-18.5.2,0043_R,5.2,6.6,-0.93,1.19
N-18.5.2,0044_R,1.2,2.8,-0.93,1.19
N-18.5.2,0045,0.6,2.7,-0.93,1.19
N-19.1,0001_R,0.4,2.5,-0.92,1.23
N-19.1,0002_R,0.6,4.7,-0.92,1.23
N-19.1,0003_R,0.7,2.4,-0.93,1.27
N-19.1,0004_R,0.2,2.0,-0.92,1.23
N-19.1,0005,0.7,2.0,-0.91,1.23
N-19.1,0006_R,0.5,1.9,-0.92,1.23
N-19.1,0007_R,1.3,2.9,-0.92,1.23
N-19.1,0008,0.4,2.1,-0.91,1.23
N-19.1,0009_R,0.4,1.9,-0.93,1.27
N-19.1,0010,0.7,2.3,-0.93,1.27
N-19.1,0011,0.8,2.0,-0.92,1.23
N-19.1,0012,0.6,2.0,-0.93,1.27
N-19.1,0013,0.5,2.1,-0.93,1.27
N-19.1,0014,0.2,1.8,-0.93,1.27
N-19.1,0015,0.8,2.1,-0.93,1.27
N-19.1,0016,0.9,4.0,-0.92,1.23
N-19.1,0017,1.0,2.9,-0.92,1.23
N-19.1,0018,0.9,3.1,-0.93,1.27
N-19.1,0019,0.6,2.0,-0.93,1.27
N-19.1,0020,0.2,2.6,-0.93,1.27
N-19.1,0021,0.6,2.0,-0.92,1.23
N-19.1,0022,1.3,5.0,-0.93,1.27
N-19.1,0023,0.2,1.5,-0.91,1.23
N-19.1,0024,0.7,2.6,-0.93,1.27
N-19.1,0025,2.1,5.0,-0.93,1.27
N-19.1,0041,0.6,1.5,-0.93,1.27
N-19.2,0001,0.6,2.0,-0.86,1.14
N-19.2,0002,0.2,1.6,-0.86,1.14
N-19.2,0003,0.2,2.0,-0.86,1.14
N-19.2,0004,0.7,2.5,-0.86,1.14
N-19.2,0015,2.0,3.9,-0.80,1.14
N-19.2,0016,6.1,13.0,-0.80,1.14
N-19.2,0017,13.1,15.4,-0.80,1.14
